Time_Step,Stock_0,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19
813,0.06713431,0.043053765,0.05185649,0.03275934,0.06682286,0.040289443,0.039987054,0.038648613,0.057205096,0.04702057,0.06393192,0.032189652,0.03670215,0.054290142,0.037437446,0.07286098,0.05059185,0.058836132,0.06420647,0.04417578
814,0.06703725,0.042360898,0.05338244,0.03393794,0.06617807,0.039244402,0.03923638,0.0387683,0.056872137,0.04664497,0.061559517,0.032111347,0.03797787,0.054871555,0.03833058,0.07289605,0.052623015,0.05961807,0.062430713,0.043918528
815,0.0667817,0.04237752,0.053373206,0.03406737,0.066208616,0.039156854,0.039197993,0.038799778,0.05686833,0.04685691,0.061242566,0.032095745,0.038096536,0.05480202,0.038515225,0.07298983,0.052671004,0.05966282,0.062478904,0.043757092
816,0.066821426,0.042109083,0.054303363,0.03438906,0.06615913,0.038692597,0.039017595,0.038982335,0.056934737,0.046824023,0.060058657,0.03194427,0.0380481,0.055425864,0.03824499,0.07280655,0.054186117,0.059416585,0.062490482,0.043144967
817,0.06682919,0.042563982,0.053133707,0.033667758,0.066540815,0.03979761,0.03923898,0.0385193,0.056690026,0.04679699,0.061983608,0.031977,0.037483204,0.054505717,0.038538504,0.07279238,0.052350815,0.05971622,0.06268805,0.04418615
818,0.06609772,0.042404965,0.05328233,0.034073602,0.066098616,0.039433945,0.039143182,0.03857492,0.05655125,0.047235608,0.06066746,0.031897027,0.038360603,0.054582313,0.03904726,0.073236324,0.05296029,0.059988525,0.062441215,0.043922808
819,0.0663774,0.042520147,0.052878574,0.03375884,0.0662754,0.039709117,0.039396096,0.038476583,0.056527697,0.047057226,0.06139423,0.03197152,0.038115468,0.05453283,0.038743585,0.073135175,0.052477248,0.05994839,0.062528856,0.044175535
820,0.066034034,0.042298768,0.052705474,0.03384882,0.0659833,0.039631333,0.039593328,0.038704388,0.056697298,0.04719661,0.060992472,0.032141075,0.03877636,0.054725822,0.038780384,0.07342562,0.052317854,0.059741046,0.062341195,0.044064794
821,0.065905996,0.04220324,0.052827485,0.03402247,0.06591985,0.03948692,0.03954535,0.038830742,0.05677172,0.047339927,0.060628418,0.032184638,0.038995046,0.054820802,0.038879585,0.0734701,0.052448925,0.059618074,0.06228623,0.043814417
822,0.06568445,0.042444892,0.05302669,0.03404081,0.06609772,0.039469447,0.03920624,0.038550798,0.056388024,0.04768441,0.060721572,0.032059744,0.038406182,0.054430526,0.03915354,0.0732735,0.052781627,0.0597906,0.0631503,0.043638848
823,0.06590456,0.042535037,0.052677553,0.03364465,0.0663541,0.039768405,0.03936697,0.03840699,0.056342527,0.04749169,0.0616132,0.032105003,0.038031567,0.054285128,0.038791254,0.07317288,0.05229919,0.059713807,0.063532345,0.04396304
824,0.06610502,0.04282088,0.052073427,0.033317585,0.06672196,0.040176816,0.039663166,0.038210295,0.0561414,0.047590148,0.06248281,0.032206137,0.03754839,0.054074805,0.038652964,0.07280947,0.05177807,0.05973731,0.06389098,0.043998335
825,0.06605862,0.043093275,0.05162609,0.032885257,0.06714639,0.04073353,0.039795738,0.037941355,0.05591232,0.04769971,0.06341686,0.032171763,0.036855552,0.053790204,0.03853274,0.07248927,0.051371075,0.05975444,0.06452555,0.044200294
826,0.0651513,0.042305015,0.0535454,0.034626983,0.06574237,0.03899072,0.038945828,0.0389235,0.05666882,0.048077077,0.05950312,0.032021154,0.038852565,0.054645833,0.0396386,0.07349013,0.053272985,0.059738006,0.06279884,0.043061674
827,0.06474139,0.04200336,0.05351074,0.03480777,0.06549488,0.038864862,0.039068334,0.039296243,0.057075292,0.04834866,0.05882032,0.032158367,0.039662827,0.05479169,0.039785802,0.073934905,0.053040568,0.059234794,0.0625915,0.042767633
828,0.06574747,0.04245559,0.05351667,0.034280665,0.06595036,0.039340615,0.038976938,0.038623095,0.0564935,0.04758781,0.06030587,0.03194155,0.03833249,0.0544994,0.039502747,0.07312388,0.053156152,0.059915494,0.062683105,0.04356665
829,0.06607911,0.042373728,0.053404853,0.034238394,0.0660403,0.039303593,0.03910322,0.03872645,0.056640442,0.047399633,0.060549274,0.0320588,0.03840482,0.054622702,0.039187122,0.07313094,0.052896455,0.059713498,0.062559016,0.04356764
830,0.06516191,0.04225591,0.053745452,0.03484127,0.0655871,0.0388266,0.03888017,0.039091136,0.056866523,0.048135497,0.059077233,0.032022838,0.03901932,0.054679252,0.039803028,0.07355204,0.05338625,0.059633788,0.062569104,0.042865478
831,0.065356866,0.0424333,0.053703524,0.03462018,0.06567594,0.039107762,0.038851604,0.038761865,0.056573343,0.047914784,0.059420336,0.03184077,0.038647313,0.054505743,0.039853606,0.073359534,0.05353706,0.060047116,0.062486798,0.04330259
832,0.06446071,0.042282645,0.05400175,0.035035662,0.06515471,0.038711414,0.03879812,0.039184038,0.05696333,0.048505105,0.05827199,0.031966016,0.039241157,0.054596964,0.04040605,0.07370421,0.053750284,0.059659492,0.062658906,0.04264744
833,0.063656926,0.04197992,0.053903796,0.03532455,0.0650746,0.03846039,0.03883336,0.03967052,0.057448927,0.049159944,0.05747055,0.032130715,0.04007001,0.054634944,0.040659998,0.074283384,0.053325698,0.05900344,0.062859,0.042049225
834,0.06508864,0.042272635,0.05394184,0.03473344,0.06546635,0.03890356,0.03901397,0.038984258,0.05704161,0.048174433,0.058332883,0.03191041,0.03913841,0.05443864,0.03979813,0.0740263,0.053782556,0.05928894,0.06276887,0.042894237
835,0.06551823,0.042283647,0.053898435,0.034690127,0.065933675,0.03887512,0.038909826,0.039017327,0.057043795,0.047909375,0.059069328,0.03191544,0.038737386,0.054574635,0.03948524,0.07360011,0.053513423,0.059410017,0.06267614,0.042938717
836,0.06656927,0.042500783,0.053930495,0.034407184,0.066244654,0.03904474,0.03894856,0.03869758,0.056745566,0.047296744,0.06014206,0.03196461,0.037934307,0.054591857,0.039031982,0.072928324,0.05354587,0.059559125,0.06269333,0.043223027
837,0.06652602,0.042448733,0.053714816,0.03434028,0.066343285,0.03911455,0.039039522,0.038732328,0.0567486,0.047375653,0.060219552,0.031964634,0.037996456,0.054663066,0.038795512,0.073064044,0.05341099,0.059511926,0.06275164,0.04323832
838,0.066535205,0.042380273,0.054155268,0.03456378,0.06596981,0.038753405,0.038965125,0.038916092,0.056988806,0.04729059,0.05970129,0.03202784,0.03815527,0.054821085,0.03884915,0.07312828,0.053781047,0.05935011,0.06265709,0.04301054
839,0.066176094,0.04251419,0.054358646,0.03464792,0.065686546,0.038594265,0.038838077,0.03891037,0.05695287,0.047496375,0.05947111,0.031995162,0.037997287,0.05468442,0.039166894,0.07303145,0.054089475,0.059473984,0.06307083,0.04284407
840,0.06639133,0.042183597,0.05450182,0.03486319,0.0660216,0.038334563,0.038829245,0.039323103,0.057421237,0.04748514,0.05932598,0.032198317,0.0383278,0.054996993,0.038806934,0.07322596,0.053707372,0.058770336,0.06287949,0.04240602
841,0.06588804,0.04215845,0.054902498,0.03508926,0.06548528,0.0379832,0.038799305,0.03956746,0.05764203,0.047824174,0.058587234,0.032329936,0.038433857,0.055090588,0.038987312,0.07338979,0.054156147,0.058400303,0.06340406,0.041881077
842,0.06609189,0.041695032,0.054156862,0.03527267,0.066286646,0.038012583,0.0391412,0.040353328,0.058330398,0.047719594,0.059155878,0.032653507,0.038951907,0.055890832,0.038293112,0.07333663,0.052794106,0.0580025,0.06224905,0.041612275
843,0.06649899,0.041755565,0.053811006,0.03503012,0.06663914,0.038271464,0.039357428,0.040215142,0.058279168,0.047398496,0.059697136,0.03264007,0.03881478,0.055916816,0.03803672,0.07314617,0.052495614,0.058166593,0.061893735,0.04193579
844,0.06752828,0.0418494,0.053686038,0.034784533,0.066661775,0.03864149,0.039524034,0.03976823,0.05797563,0.046943005,0.06001042,0.03264247,0.038890034,0.055541854,0.038077712,0.073090084,0.05239086,0.058132358,0.061461866,0.042399943
845,0.06771574,0.042093802,0.05379975,0.03453831,0.06654465,0.038877033,0.0394727,0.039269652,0.057628788,0.046807926,0.059939567,0.032392453,0.038597558,0.055037133,0.038218465,0.07326116,0.052807886,0.058405217,0.06173513,0.042857062
846,0.0675996,0.041891184,0.053814344,0.034631085,0.06648688,0.038854923,0.03949455,0.03948387,0.057830017,0.046872724,0.05980667,0.03252929,0.038966473,0.055156946,0.038300496,0.073397495,0.05253163,0.05806353,0.061574206,0.04271409
847,0.06761651,0.04182801,0.05418185,0.034464587,0.06628746,0.038843766,0.039430257,0.039366893,0.05796292,0.04676562,0.059483442,0.032451756,0.038967278,0.054928925,0.038129188,0.07390469,0.052799076,0.057653822,0.06205782,0.04287621
848,0.06693135,0.041719053,0.054876365,0.03439328,0.06604911,0.038838297,0.039024714,0.03926836,0.058084033,0.046929237,0.05886392,0.032174554,0.03887327,0.05466225,0.038345795,0.074503526,0.053316377,0.057372306,0.06274822,0.04302611
849,0.06558502,0.041859835,0.05476723,0.034919433,0.06577488,0.03853087,0.038638026,0.03932497,0.057739023,0.047883492,0.058143817,0.032021116,0.039233856,0.054425273,0.03944114,0.07461128,0.05344789,0.058104772,0.06294099,0.042607125
850,0.063662365,0.04168867,0.05524024,0.035567924,0.06516896,0.03765341,0.038114436,0.039896496,0.058129642,0.04912552,0.05690131,0.032068297,0.039628148,0.05449368,0.040235497,0.07504022,0.0538047,0.05784966,0.06423062,0.041500177
851,0.06385199,0.04165779,0.055282027,0.035588264,0.065262705,0.03757216,0.03814971,0.040003516,0.058260087,0.04905991,0.056961454,0.032132834,0.03958853,0.054583978,0.040045626,0.07494935,0.053765576,0.057679985,0.064239636,0.041364837
852,0.06437365,0.04185386,0.055424966,0.0353126,0.065311804,0.037892267,0.037983302,0.03945161,0.057664566,0.04853383,0.05759305,0.03190078,0.039087538,0.054370098,0.040087383,0.07463533,0.054080013,0.05831317,0.064040415,0.042089887
853,0.06367837,0.041734144,0.05569406,0.035357837,0.065574884,0.037704278,0.037623134,0.039557375,0.05778015,0.048794676,0.057385016,0.03161839,0.038937155,0.054456387,0.0400443,0.0747206,0.054376006,0.0584603,0.064492494,0.042010423
854,0.06365249,0.04164195,0.05559309,0.03553483,0.065289445,0.037611824,0.03776583,0.039840866,0.05801281,0.048913233,0.05732786,0.03193649,0.03924641,0.05456891,0.040220056,0.074769765,0.05393621,0.058066603,0.06436829,0.041703004
855,0.06377838,0.041511033,0.055901565,0.03559177,0.06534207,0.037373275,0.037638526,0.040125996,0.058261793,0.048782613,0.05767525,0.032078277,0.039031792,0.05492985,0.03996179,0.07437006,0.05389575,0.057771247,0.06455575,0.041423243
856,0.06625863,0.04173414,0.05584544,0.034773562,0.06630881,0.03833646,0.03804559,0.039470535,0.05808898,0.047023248,0.059294995,0.031956613,0.038007587,0.054737058,0.038876325,0.07385047,0.05354457,0.05780248,0.06326268,0.042781807
857,0.0654032,0.0415685,0.055970505,0.035000265,0.06628453,0.037885517,0.037733898,0.03970782,0.05816645,0.047549993,0.05897486,0.031908114,0.03829986,0.054856345,0.038957477,0.07402061,0.053648222,0.057804707,0.063901365,0.042357787
858,0.06429362,0.041414298,0.056145087,0.035436563,0.06591417,0.037273888,0.03761722,0.040138062,0.058468547,0.048470885,0.05784372,0.03199556,0.038720153,0.055164367,0.03922461,0.074135184,0.054211188,0.057487752,0.0647098,0.041335285
859,0.06461649,0.041365486,0.05623568,0.03526946,0.06607749,0.037160397,0.037760828,0.040203582,0.05873,0.048307415,0.05781667,0.032006234,0.038591985,0.05532758,0.038620453,0.07411181,0.05444938,0.057126176,0.065020666,0.04120228
860,0.063413486,0.04159881,0.056541927,0.03536115,0.06545439,0.037343103,0.037283845,0.039811816,0.058135185,0.048591644,0.057658587,0.03170231,0.038259216,0.054960188,0.039866813,0.07417758,0.05485091,0.058101248,0.06518698,0.04170063
861,0.064094104,0.041396815,0.0568818,0.03525695,0.0660641,0.036852904,0.03731923,0.040216055,0.058714762,0.048226204,0.05801033,0.03179606,0.03790443,0.055484477,0.03862444,0.073745124,0.055057537,0.057426345,0.06573891,0.041189477
862,0.06498752,0.041259877,0.05668995,0.03467843,0.06567556,0.038782652,0.037750274,0.03950916,0.058331028,0.047367238,0.05807323,0.03173424,0.038244996,0.05481119,0.039383087,0.07477864,0.054264095,0.05703761,0.06368206,0.042959116
863,0.06473938,0.04140601,0.05685402,0.034664523,0.06567274,0.03828568,0.037576538,0.039461236,0.058233116,0.047457907,0.058245085,0.03165908,0.037900496,0.054927852,0.03913577,0.07441496,0.05478139,0.057367135,0.06449685,0.0427202
864,0.063672245,0.041113574,0.056746416,0.03495261,0.06527345,0.039027162,0.03730964,0.03960709,0.057913866,0.047682755,0.058424093,0.031723615,0.038349215,0.055042394,0.040655162,0.07455417,0.05382921,0.057770986,0.06310065,0.04325181
865,0.06367116,0.041026536,0.056573663,0.03498403,0.06506487,0.03858632,0.037346818,0.03963653,0.057776283,0.047927868,0.058416236,0.03184561,0.038628362,0.055335887,0.04018342,0.07449523,0.054184873,0.0576979,0.063774325,0.042844024
866,0.063666336,0.040758364,0.056078136,0.03503431,0.06467713,0.038872216,0.037697673,0.039848603,0.057811085,0.048111614,0.05823034,0.032150954,0.039463762,0.055417903,0.040395934,0.07498416,0.053458244,0.057219487,0.06324673,0.04287702
867,0.0633858,0.040479004,0.055777393,0.03487149,0.06421705,0.039212108,0.03808193,0.040068127,0.057920236,0.048140418,0.058238663,0.03241781,0.039883308,0.05595656,0.04038175,0.07495177,0.053271707,0.056843396,0.062987,0.042914376
868,0.0641759,0.040164873,0.05652534,0.03430087,0.06506717,0.040289674,0.038112346,0.040481236,0.05870588,0.04674286,0.05966525,0.032407526,0.038849898,0.056539383,0.039818455,0.074063815,0.05259505,0.056157324,0.061561402,0.043775752
869,0.064813145,0.04034093,0.055709753,0.03442064,0.065203495,0.039816327,0.03851218,0.04043048,0.05854332,0.046952587,0.05962624,0.03261224,0.039366137,0.056470077,0.039304897,0.07403047,0.0524623,0.056306753,0.06176107,0.043316916
870,0.06393107,0.040850565,0.05481156,0.035316646,0.064591415,0.038629133,0.038635936,0.04031545,0.05818631,0.04864822,0.057725586,0.032703217,0.040422175,0.055755723,0.040159237,0.074817486,0.052864663,0.05693315,0.06280404,0.0418984
871,0.063529305,0.04072104,0.055280715,0.03526444,0.06445203,0.038766064,0.0382926,0.04024609,0.05818279,0.04853424,0.057741378,0.03253921,0.040065985,0.055818904,0.040384464,0.07492297,0.053122833,0.056962885,0.06297441,0.042197626
872,0.06338392,0.040358566,0.054689553,0.03522277,0.06390391,0.038669426,0.038519334,0.04021642,0.057892267,0.04885818,0.05755614,0.032764804,0.040942527,0.056148358,0.040061582,0.07544471,0.05310402,0.056660414,0.06343102,0.042171977
873,0.06350189,0.040321436,0.054628402,0.035168566,0.064049475,0.038752005,0.038535114,0.04020013,0.05786415,0.048860013,0.05753775,0.03269734,0.04110584,0.056080762,0.03992666,0.07555163,0.053050376,0.05661776,0.063312,0.04223873
874,0.0635303,0.040410962,0.054664478,0.03521137,0.064266205,0.038761828,0.0384523,0.04022363,0.057908826,0.048888877,0.057490427,0.032580968,0.04100516,0.055763252,0.04009296,0.07562715,0.05284551,0.05667754,0.06322341,0.042374827
875,0.06338375,0.0405265,0.054199733,0.03538752,0.064452015,0.03842051,0.038718764,0.040469043,0.058217686,0.049292203,0.057134144,0.032711558,0.041479938,0.055581808,0.0399994,0.07572826,0.05243135,0.056633726,0.06339448,0.04183756
876,0.06350664,0.040882155,0.054402296,0.03539303,0.06498488,0.038456224,0.038502846,0.04027791,0.05821534,0.04904778,0.05732962,0.032393236,0.040765774,0.05516484,0.04026657,0.07549753,0.052416675,0.057261784,0.06308186,0.04215308
877,0.06330954,0.041047364,0.0550621,0.035426788,0.06508217,0.03853993,0.038054403,0.040072694,0.05808543,0.048878085,0.057369653,0.032106537,0.040028833,0.054967836,0.040755004,0.07520103,0.052859914,0.057688795,0.0630701,0.04239372
878,0.06325297,0.040955324,0.054530933,0.035491176,0.06499366,0.038450375,0.038353693,0.040261965,0.05823597,0.049203165,0.057081882,0.032260597,0.04065403,0.05497778,0.040588997,0.07554249,0.052483894,0.057436023,0.06309709,0.04214787
879,0.0628755,0.040899817,0.05419124,0.0356808,0.06465662,0.03817067,0.038527686,0.040404897,0.058305375,0.049651038,0.056676276,0.032467984,0.041123778,0.055093627,0.04065158,0.07576244,0.052428387,0.057292238,0.06345171,0.041688323
880,0.06283786,0.040967196,0.054481123,0.035691954,0.064604424,0.03833078,0.03834899,0.04021335,0.058109928,0.049498152,0.056724668,0.03236784,0.040777244,0.055088084,0.04096615,0.075642124,0.05273122,0.05753743,0.06321254,0.0418689
881,0.06267428,0.04088009,0.054305915,0.03575371,0.06431418,0.038252886,0.038458984,0.04025887,0.05812253,0.0496242,0.056618016,0.03252395,0.040986948,0.055247035,0.04100918,0.075844094,0.052650314,0.0574148,0.06330702,0.041752968
882,0.06253187,0.040889174,0.054647576,0.03568957,0.064101964,0.03835121,0.03831898,0.04015702,0.05807988,0.049355447,0.056844715,0.03251425,0.040507674,0.055367406,0.041291885,0.07574472,0.052772928,0.057544526,0.063258335,0.042030852
883,0.06267517,0.04087411,0.054618344,0.035690013,0.06421681,0.03823178,0.03828758,0.040210083,0.058079045,0.049466554,0.056801096,0.03247282,0.040674474,0.055314478,0.04098539,0.07573061,0.052884433,0.05742925,0.06348749,0.041870505
884,0.063041136,0.040754832,0.054356277,0.03561984,0.064486675,0.038371734,0.03845833,0.04028716,0.05808107,0.049505048,0.05675838,0.032471426,0.041092336,0.055288125,0.040676437,0.07575711,0.05266501,0.05718438,0.0632655,0.041879267
885,0.06331038,0.040589653,0.054151837,0.035521656,0.064221635,0.038433418,0.038646836,0.040260706,0.057902504,0.04945622,0.056868512,0.03264789,0.041439265,0.055523947,0.04040995,0.07581563,0.05268546,0.056917336,0.06328969,0.04190753
886,0.06333011,0.040682144,0.055041526,0.035255887,0.06501085,0.038927913,0.038203105,0.040301,0.05824566,0.04883971,0.057330895,0.032185722,0.040465433,0.055236235,0.040578935,0.07539478,0.052604742,0.057081692,0.062731385,0.042552177
887,0.06315076,0.040694147,0.05467667,0.035360932,0.064814895,0.038758166,0.038447425,0.04040356,0.05824867,0.04926035,0.056925222,0.032322627,0.04102439,0.05522954,0.040600367,0.07552563,0.052543703,0.05700067,0.06286626,0.0421461
888,0.06313189,0.040572133,0.054864027,0.035256725,0.0650806,0.03901116,0.03833877,0.040459435,0.05841747,0.04903124,0.0570615,0.032185588,0.040780652,0.055273272,0.040630978,0.075590335,0.052339792,0.056917515,0.06255005,0.04250691
889,0.06306935,0.0404709,0.054967284,0.035285342,0.06500321,0.038991675,0.03827959,0.040463228,0.058386084,0.04904026,0.057030402,0.03224795,0.04088579,0.055347465,0.040605236,0.07570398,0.052405927,0.05673969,0.06263896,0.04243765
890,0.06307678,0.040236786,0.056296162,0.034873992,0.065388456,0.039729394,0.03760587,0.040452998,0.058668666,0.047970116,0.057968095,0.031871993,0.03950343,0.055490155,0.04072637,0.07529588,0.05248448,0.05659468,0.062196482,0.043569278
891,0.06325145,0.040131044,0.055547923,0.034979265,0.06489004,0.03937694,0.03804374,0.040497277,0.058431644,0.048434004,0.057637807,0.032250676,0.040519223,0.05564161,0.040355492,0.07564709,0.052454986,0.056272704,0.062602215,0.043034784
892,0.063748345,0.04049353,0.055840395,0.034671184,0.06542797,0.039686486,0.037852786,0.040135007,0.058347348,0.047555815,0.058717526,0.031956125,0.03929666,0.055468798,0.04020934,0.07513818,0.05247088,0.05698739,0.062149853,0.043846376
893,0.063829735,0.040441114,0.05574638,0.03467581,0.06520664,0.03950676,0.037886813,0.040114146,0.05823942,0.047602694,0.058738187,0.03205708,0.039432995,0.055493325,0.040100526,0.07528891,0.05248081,0.056878757,0.062443353,0.043836612
894,0.063512854,0.040575348,0.055197548,0.034947194,0.06526587,0.039270196,0.038173895,0.040253468,0.058322765,0.04830555,0.057934333,0.032115035,0.04016299,0.055338427,0.040275984,0.075383335,0.0523981,0.056997925,0.06246116,0.04310809
895,0.06366439,0.04061659,0.054625373,0.035028107,0.06510912,0.038940474,0.03850507,0.040333085,0.058334142,0.048560742,0.0578238,0.032358434,0.04071048,0.05531679,0.039968815,0.07561058,0.052150197,0.05687955,0.06272792,0.042736363
896,0.0641581,0.040784486,0.055614576,0.03451788,0.06581907,0.039911192,0.038013775,0.039913513,0.05818455,0.047220048,0.059196416,0.03187501,0.038901392,0.05545502,0.040044736,0.07442083,0.052622348,0.05757345,0.061786044,0.04398762
897,0.063816234,0.040524732,0.055355076,0.034903888,0.06526437,0.03944162,0.038103104,0.040113375,0.058102425,0.048083883,0.05815436,0.03214032,0.04004704,0.05550689,0.04014015,0.075057514,0.052759502,0.05698668,0.0623669,0.043131948
898,0.063941576,0.04052758,0.05580399,0.034709007,0.06550854,0.039724465,0.037852254,0.039979924,0.058094554,0.047567237,0.058666665,0.03196347,0.039370913,0.055518046,0.040147558,0.07480881,0.052846923,0.057121526,0.06217571,0.04367122
899,0.0640165,0.04036604,0.055829585,0.034625616,0.06541689,0.039804894,0.037899032,0.04006201,0.05815968,0.047426566,0.058840245,0.032061096,0.03941808,0.05572144,0.039984714,0.074846946,0.05274627,0.05685439,0.062146626,0.043773487
900,0.063919395,0.040444504,0.05631324,0.034718268,0.06566172,0.039809924,0.037605334,0.04008799,0.058295075,0.047368445,0.058789585,0.031895727,0.03896714,0.05560587,0.04023421,0.07463077,0.052893773,0.056944504,0.06208604,0.043728504
901,0.064194545,0.04057142,0.056281686,0.034368776,0.06593755,0.04017927,0.037716676,0.03994822,0.05830018,0.046768773,0.05961548,0.031820334,0.038339287,0.05573015,0.039998963,0.07418697,0.05277022,0.05725537,0.06170175,0.044314492
902,0.064151354,0.040844418,0.056265317,0.034492992,0.06612972,0.040055424,0.03766422,0.039890498,0.058298487,0.046899367,0.059497,0.031727657,0.03811415,0.055425685,0.04027078,0.07399484,0.052778117,0.05761628,0.06172693,0.04415671
903,0.06383604,0.0408073,0.056509428,0.03458732,0.06607785,0.04011736,0.037480578,0.039874934,0.05828327,0.047058057,0.059118558,0.03159517,0.038114633,0.05534997,0.04058154,0.074112915,0.052995786,0.057633623,0.061721772,0.044143964
904,0.06273972,0.041009843,0.056662694,0.03526358,0.065256916,0.038935438,0.03721199,0.03993148,0.058056198,0.048428793,0.0576036,0.03172339,0.03877515,0.054973874,0.041275334,0.074494794,0.05383505,0.057645928,0.06343492,0.042741243
905,0.062917225,0.040784802,0.056766707,0.03508602,0.065376446,0.039056063,0.03719469,0.039971016,0.058118317,0.04822008,0.05782563,0.031700484,0.038782887,0.055272847,0.040814556,0.07446813,0.053935498,0.057381358,0.063449085,0.042878207
906,0.06305095,0.040904425,0.054939747,0.035573326,0.06507699,0.03855736,0.038092468,0.040219214,0.058112707,0.049295828,0.056859143,0.032166816,0.040608,0.054951813,0.040798105,0.07530861,0.052934617,0.057373643,0.06319042,0.041985773
907,0.063343726,0.04091068,0.05531497,0.035370417,0.06542976,0.03882372,0.037886947,0.040085234,0.058098596,0.048794597,0.05734764,0.031980317,0.0400583,0.054948602,0.040647406,0.07510703,0.05301316,0.057476856,0.06292202,0.042440154
908,0.06255664,0.041063987,0.054515086,0.035846278,0.06485479,0.038156867,0.038277596,0.040403552,0.058317605,0.04982367,0.05640876,0.03231686,0.04087293,0.054844435,0.041038018,0.07539275,0.05274516,0.057509575,0.06359782,0.04145759
909,0.06308465,0.04087921,0.054961495,0.035543032,0.065283366,0.038497284,0.038060185,0.04032747,0.058339834,0.049215253,0.056973174,0.032146465,0.040580843,0.05483281,0.0406481,0.07547858,0.052614126,0.05726816,0.06321665,0.042049374
910,0.062941715,0.040523607,0.056010034,0.035245944,0.065633446,0.039143007,0.037533548,0.040363517,0.058587484,0.048483305,0.057504665,0.031867333,0.039744385,0.05506274,0.040783636,0.07541535,0.05260285,0.056927856,0.062743984,0.042881563
911,0.06296312,0.040619757,0.056737952,0.035099406,0.06594889,0.039378036,0.037117828,0.040163137,0.05851811,0.048004173,0.057957202,0.03158965,0.038845733,0.055014655,0.040953405,0.07498003,0.05294522,0.057222303,0.062622674,0.043318767
912,0.06317872,0.040788006,0.056037102,0.03526235,0.06555472,0.03877165,0.03757129,0.040280003,0.058490805,0.048399426,0.05778975,0.03199111,0.039487652,0.05496351,0.04065423,0.07499859,0.052765872,0.057158638,0.06321782,0.04263864
913,0.06336111,0.040848274,0.05572906,0.03519452,0.06556158,0.03873864,0.037759904,0.040255137,0.058463242,0.048342507,0.057989217,0.03208435,0.03957663,0.05498668,0.04041716,0.07497492,0.052638054,0.0572075,0.06323833,0.042633217
914,0.06362081,0.040415365,0.056509398,0.034606006,0.065831095,0.039487004,0.037557825,0.040458266,0.05899323,0.047161292,0.05932476,0.032112736,0.038713325,0.05535263,0.040004496,0.074869886,0.051979337,0.056497052,0.06279663,0.043708857
915,0.064057946,0.040427886,0.056226254,0.034494925,0.06591431,0.039428737,0.0377473,0.04046292,0.05903531,0.046946157,0.05976314,0.032255914,0.03871691,0.05541945,0.03956315,0.074847415,0.05172023,0.056404315,0.062817745,0.043749966
916,0.06388768,0.040763568,0.05626353,0.03493216,0.06581963,0.038741298,0.037485816,0.040249154,0.058638874,0.047654487,0.05900525,0.032126926,0.038803674,0.055032857,0.039895765,0.074685074,0.052456062,0.05690506,0.06366991,0.04298315
917,0.06400339,0.040916774,0.056308895,0.034872923,0.06593275,0.03872,0.037474304,0.040157508,0.0585469,0.04759954,0.05924614,0.032118466,0.0385088,0.0549685,0.039882928,0.07440879,0.052535888,0.057043847,0.063803576,0.042949975
918,0.06398851,0.040946964,0.056160934,0.03502226,0.06596986,0.038608026,0.037494987,0.040164527,0.058496546,0.047835533,0.05885843,0.032056283,0.03876192,0.054947026,0.03992018,0.07447973,0.052700087,0.057160098,0.06368478,0.04274335
919,0.06384234,0.04103206,0.05633297,0.035065014,0.06586131,0.03840538,0.0373333,0.040062007,0.058335256,0.047969814,0.058760867,0.03197931,0.038638666,0.054885916,0.039971557,0.07438552,0.05308052,0.057324253,0.064109765,0.042624228
920,0.06408163,0.040761154,0.0562731,0.034662377,0.06623305,0.038955797,0.037416853,0.040184647,0.058684345,0.04739881,0.059704952,0.032086797,0.03828877,0.05503971,0.039538503,0.0744009,0.052278697,0.056811072,0.06399439,0.043204486
921,0.06418146,0.040933102,0.05599076,0.03458545,0.06625496,0.039083816,0.037541497,0.039985787,0.058443423,0.047427077,0.059747215,0.03201569,0.038325403,0.05485539,0.0396069,0.07445321,0.05228129,0.057128236,0.06378575,0.04337353
922,0.06412863,0.040957283,0.05577427,0.034972917,0.06604654,0.038535453,0.037587736,0.040028952,0.05826629,0.04805845,0.058871944,0.0320513,0.038983893,0.054922566,0.03960439,0.07451458,0.052802008,0.057211593,0.064075075,0.042606033
923,0.06405825,0.041044667,0.056442827,0.03488173,0.066188976,0.03880799,0.037266087,0.039938856,0.058284625,0.047683015,0.05916082,0.03185252,0.03822328,0.054881968,0.03993578,0.07418089,0.053036228,0.057369884,0.06379969,0.042961933
924,0.0654449,0.041130085,0.05529392,0.034462225,0.06624206,0.03885017,0.038123976,0.03996675,0.058422644,0.046941392,0.060577303,0.032413118,0.03838175,0.055008247,0.038834807,0.07406385,0.051847715,0.0571803,0.06351882,0.04329596
925,0.064811155,0.040712424,0.054846235,0.033240117,0.06665802,0.040444694,0.03866645,0.040378038,0.059402097,0.04589704,0.06277371,0.03264043,0.037519284,0.055324137,0.03829254,0.07412881,0.049875412,0.056254648,0.06322303,0.044911634
